=====> WARNING: Training dataset length: 0, assuming memorization test!
========== Dataset info ==========
Dataset params: {'file': '/home/ryley/WDK/ML/dataset/turbulence_dataset_clean.csv', 'Cases': ['fp_2540'], 'val_set': ['fp_2540'], 'test_set': ['fp_2540'], 'data_loader': <class 'tbnn.dataloaders.aDataset'>}
Train/Valid/Test points: 155 / 155 / 155
Memorization?: True
Cluster training?: False
EPOCH     LR        TRAIN         VALID             MSE:T/V                  RL:T/V             %NR_t/%NR_v
===============================================================================================================
  1   5.000E-03   1.0078E+02   1.0078E+02   1.0078E+02 / 1.0078E+02   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 10   5.000E-03   9.0768E+01   9.0768E+01   9.0768E+01 / 9.0768E+01   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 20   5.000E-03   2.6013E+01   2.6013E+01   2.6013E+01 / 2.6013E+01   0.0000E+00 / 0.0000E+00   0.00% / 0.00%
 30   5.000E-03   8.7134E+00   8.7134E+00   8.7134E+00 / 8.7134E+00   4.0647E-03 / 4.0647E-03   23.23% / 23.23%
 40   5.000E-03   4.6052E+00   4.6052E+00   4.6052E+00 / 4.6052E+00   1.7486E-02 / 1.7486E-02   29.68% / 29.68%
 50   5.000E-03   4.1657E+00   4.1657E+00   4.1657E+00 / 4.1657E+00   1.9705E-02 / 1.9705E-02   28.39% / 28.39%
 60   5.000E-03   3.9160E+00   3.9160E+00   3.9160E+00 / 3.9160E+00   2.1798E-02 / 2.1798E-02   29.03% / 29.03%
 70   5.000E-03   3.5353E+00   3.5353E+00   3.5353E+00 / 3.5353E+00   2.1579E-02 / 2.1579E-02   29.68% / 29.68%
 80   5.000E-03   3.3084E+00   3.3084E+00   3.3084E+00 / 3.3084E+00   1.9860E-02 / 1.9860E-02   28.39% / 28.39%
 90   5.000E-03   3.1191E+00   3.1191E+00   3.1191E+00 / 3.1191E+00   2.0466E-02 / 2.0466E-02   28.39% / 28.39%
100   5.000E-03   2.9305E+00   2.9305E+00   2.9305E+00 / 2.9305E+00   2.2441E-02 / 2.2441E-02   28.39% / 28.39%
110   5.000E-03   2.7376E+00   2.7376E+00   2.7376E+00 / 2.7376E+00   2.4858E-02 / 2.4858E-02   28.39% / 28.39%
120   5.000E-03   2.5245E+00   2.5245E+00   2.5245E+00 / 2.5245E+00   2.6525E-02 / 2.6525E-02   29.03% / 29.03%
130   5.000E-03   2.2578E+00   2.2578E+00   2.2578E+00 / 2.2578E+00   2.7658E-02 / 2.7658E-02   29.68% / 29.68%
140   5.000E-03   1.8734E+00   1.8734E+00   1.8734E+00 / 1.8734E+00   2.7486E-02 / 2.7486E-02   30.32% / 30.32%
150   5.000E-03   1.2525E+00   1.2525E+00   1.2525E+00 / 1.2525E+00   2.4727E-02 / 2.4727E-02   30.32% / 30.32%
160   5.000E-03   6.3809E-01   6.3809E-01   6.3809E-01 / 6.3809E-01   1.8878E-02 / 1.8878E-02   30.97% / 30.97%
170   5.000E-03   5.1132E-01   5.1132E-01   5.1132E-01 / 5.1132E-01   1.6483E-02 / 1.6483E-02   30.97% / 30.97%
180   5.000E-03   4.1312E-01   4.1312E-01   4.1312E-01 / 4.1312E-01   1.9130E-02 / 1.9130E-02   31.61% / 31.61%
190   5.000E-03   3.3909E-01   3.3909E-01   3.3909E-01 / 3.3909E-01   2.2145E-02 / 2.2145E-02   31.61% / 31.61%
200   5.000E-03   2.8569E-01   2.8569E-01   2.8569E-01 / 2.8569E-01   2.3037E-02 / 2.3037E-02   31.61% / 31.61%
210   5.000E-03   2.5203E-01   2.5203E-01   2.5203E-01 / 2.5203E-01   2.4018E-02 / 2.4018E-02   32.26% / 32.26%
220   5.000E-03   2.3221E-01   2.3221E-01   2.3221E-01 / 2.3221E-01   2.4635E-02 / 2.4635E-02   32.26% / 32.26%
230   5.000E-03   2.1882E-01   2.1882E-01   2.1882E-01 / 2.1882E-01   2.5038E-02 / 2.5038E-02   32.26% / 32.26%
240   5.000E-03   2.0686E-01   2.0686E-01   2.0686E-01 / 2.0686E-01   2.5599E-02 / 2.5599E-02   32.26% / 32.26%
250   5.000E-03   1.9596E-01   1.9596E-01   1.9596E-01 / 1.9596E-01   2.6623E-02 / 2.6623E-02   32.26% / 32.26%
260   5.000E-03   2.8607E-01   2.8607E-01   2.8607E-01 / 2.8607E-01   2.7207E-02 / 2.7207E-02   32.26% / 32.26%
270   5.000E-03   3.6126E-01   3.6126E-01   3.6126E-01 / 3.6126E-01   2.5120E-02 / 2.5120E-02   32.26% / 32.26%
280   5.000E-03   2.6553E-01   2.6553E-01   2.6553E-01 / 2.6553E-01   2.2451E-02 / 2.2451E-02   31.61% / 31.61%
290   5.000E-03   1.9632E-01   1.9632E-01   1.9632E-01 / 1.9632E-01   2.3335E-02 / 2.3335E-02   32.26% / 32.26%
300   5.000E-03   1.6583E-01   1.6583E-01   1.6583E-01 / 1.6583E-01   2.4573E-02 / 2.4573E-02   32.26% / 32.26%
310   5.000E-03   1.4950E-01   1.4950E-01   1.4950E-01 / 1.4950E-01   2.5292E-02 / 2.5292E-02   32.26% / 32.26%
320   5.000E-03   1.3918E-01   1.3918E-01   1.3918E-01 / 1.3918E-01   2.6354E-02 / 2.6354E-02   32.26% / 32.26%
330   5.000E-03   1.2967E-01   1.2967E-01   1.2967E-01 / 1.2967E-01   2.7202E-02 / 2.7202E-02   32.26% / 32.26%
340   5.000E-03   1.1851E-01   1.1851E-01   1.1851E-01 / 1.1851E-01   2.8069E-02 / 2.8069E-02   32.26% / 32.26%
350   5.000E-03   1.0794E-01   1.0794E-01   1.0794E-01 / 1.0794E-01   2.9065E-02 / 2.9065E-02   32.26% / 32.26%
360   5.000E-03   8.8951E-01   8.8951E-01   8.8951E-01 / 8.8951E-01   2.8413E-02 / 2.8413E-02   32.26% / 32.26%
370   5.000E-03   3.8772E-01   3.8772E-01   3.8772E-01 / 3.8772E-01   2.1372E-02 / 2.1372E-02   31.61% / 31.61%
380   5.000E-03   1.3660E-01   1.3660E-01   1.3660E-01 / 1.3660E-01   2.1395E-02 / 2.1395E-02   31.61% / 31.61%
390   5.000E-03   8.4183E-02   8.4183E-02   8.4183E-02 / 8.4183E-02   2.3196E-02 / 2.3196E-02   32.26% / 32.26%
400   5.000E-03   8.2373E-02   8.2373E-02   8.2373E-02 / 8.2373E-02   2.4449E-02 / 2.4449E-02   32.90% / 32.90%
410   5.000E-03   7.0802E-02   7.0802E-02   7.0802E-02 / 7.0802E-02   2.4849E-02 / 2.4849E-02   32.90% / 32.90%
420   5.000E-03   6.3274E-02   6.3274E-02   6.3274E-02 / 6.3274E-02   2.5236E-02 / 2.5236E-02   32.90% / 32.90%
430   5.000E-03   5.9914E-02   5.9914E-02   5.9914E-02 / 5.9914E-02   2.5939E-02 / 2.5939E-02   32.90% / 32.90%
440   5.000E-03   5.6120E-02   5.6120E-02   5.6120E-02 / 5.6120E-02   2.6543E-02 / 2.6543E-02   32.90% / 32.90%
450   5.000E-03   6.1037E-02   6.1037E-02   6.1037E-02 / 6.1037E-02   2.6824E-02 / 2.6824E-02   32.90% / 32.90%
460   5.000E-03   2.5649E-01   2.5649E-01   2.5649E-01 / 2.5649E-01   2.5024E-02 / 2.5024E-02   32.90% / 32.90%
470   5.000E-03   8.0303E-02   8.0303E-02   8.0303E-02 / 8.0303E-02   2.2929E-02 / 2.2929E-02   32.90% / 32.90%
480   5.000E-03   5.9133E-02   5.9133E-02   5.9133E-02 / 5.9133E-02   2.3827E-02 / 2.3827E-02   32.90% / 32.90%
490   5.000E-03   4.6977E-02   4.6977E-02   4.6977E-02 / 4.6977E-02   2.4526E-02 / 2.4526E-02   32.90% / 32.90%
500   5.000E-03   4.9083E-02   4.9083E-02   4.9083E-02 / 4.9083E-02   2.4907E-02 / 2.4907E-02   32.90% / 32.90%
510   5.000E-03   4.4281E-02   4.4281E-02   4.4281E-02 / 4.4281E-02   2.4969E-02 / 2.4969E-02   32.90% / 32.90%
520   5.000E-03   1.5876E-01   1.5876E-01   1.5876E-01 / 1.5876E-01   2.4810E-02 / 2.4810E-02   32.90% / 32.90%
530   5.000E-03   1.0998E-01   1.0998E-01   1.0998E-01 / 1.0998E-01   2.3224E-02 / 2.3224E-02   32.90% / 32.90%
540   5.000E-03   6.0299E-02   6.0299E-02   6.0299E-02 / 6.0299E-02   2.2161E-02 / 2.2161E-02   32.90% / 32.90%
550   5.000E-03   3.9723E-02   3.9723E-02   3.9723E-02 / 3.9723E-02   2.3268E-02 / 2.3268E-02   32.90% / 32.90%
560   5.000E-03   4.3213E-02   4.3213E-02   4.3213E-02 / 4.3213E-02   2.3571E-02 / 2.3571E-02   32.90% / 32.90%
570   5.000E-03   3.9775E-02   3.9775E-02   3.9775E-02 / 3.9775E-02   2.3924E-02 / 2.3924E-02   32.90% / 32.90%
